name,ra,dec,l,b,pmra,pmdec,median_member_parallax,median_member_RV,x,y,z,u,v,w,rho,phi,z_cyl,v_rho,v_phi,v_z
Stock_1,293.98453621,25.18832336,60.23737792,2.216,6.0606372,0.21842072,2.4570505999999996,-19.163784,201.88289210690968,353.0412517556455,15.737887560733732,-14.56734001907495,-13.28306184034709,-10.747423987030954,8.055791184357151,2.5117634801404165,0.03602965469647361,13.645910900149548,231.34120446721207,-3.460702843547514
Stock_2,33.8500429,59.57700901,133.38681928,-1.58,15.82887813,-13.71297933,2.67383567,8.816691,-256.80685015056815,271.69080114955733,-10.309346188708982,-30.751526598680062,-17.47405352600697,-14.329852150671474,8.51114307759112,1.829295503744305,0.011138181943530927,26.94056062556749,226.7815796423457,-7.002345177685334
Stock_10,84.74159725,37.80836692,171.72088064,3.49,-3.15027248,-0.4284188,2.790842855,-13.319523,-353.9230023182497,51.50006195676847,21.809884515977647,13.180137412712936,0.329731807263974,-5.722551862573443,8.603994786380582,0.3429535832685815,0.04350169918762447,-22.796787775024722,245.47057854416266,1.4942557309056406
Stock_12,353.87006436,52.62348853,111.40986754,-8.541,8.57070471,-1.91736252,2.28677092,-4.166732,-157.8597595595429,402.6065148036636,-64.94380323954468,-12.73996546869011,-10.85743609681313,-8.284757918489593,8.41762995629278,2.7414452938111538,-0.04374523465357833,12.85771420185564,233.79518591656782,-1.0026456192550062
Teutsch_35,294.08420856,35.70828544,69.5326028,7.208,-0.62957767,-2.47729536,2.0066698,-6.792361,172.87906242547476,463.18937068043533,62.5243224415072,3.1946873977689614,-8.188015933020178,-2.3124574919273932,8.09020766572221,3.2821532819309027,0.0828891858713979,-0.7071947418405389,237.24162135037741,4.929487929668945
Teutsch_179,276.62440081,26.40809359,54.4741633,16.82,0.53738669,-5.34005216,2.8868606999999997,-19.3504305,192.66914515565114,269.854699197517,100.23946736408782,-3.740958457257861,-18.60786007323281,-9.584509108005252,8.06157025385573,1.9182870211350007,0.12055406086652172,0.24751497070664405,226.5108126504233,-2.3250795735582095
Teutsch_J0450.9+5209,72.57019424,52.26422336,154.96670499,4.927,9.1260815,-16.95131434,3.313461975,14.149578,-272.43832757418966,127.23287141060224,25.920641489209892,-24.621972038456466,-18.317870181075982,-4.128103147585113,8.523295509622503,0.8553252257033535,0.047407230653554476,16.914645361452614,226.4548947946473,3.18392506703441
Theia_5,315.43205286,68.15259758,104.05994066,14.18,7.90627933,-1.13147023,2.91090289,-12.710845,-80.91552979373745,323.0941336632802,84.14188265710254,-4.2005954000543655,-10.946590823341797,-13.902080836153624,8.336939761779217,2.221026542413341,0.10514597875025888,2.2114073625923454,234.14362919201932,-6.641468175350504
Theia_7,68.30370255,24.38984604,174.13220995,-15.75,6.85008073,-21.31641519,7.73714911,14.012777,-123.7414708608197,12.717134593010403,-35.0855991358291,-13.288294359144583,-11.367398351947088,-8.874040790803473,8.373812910401117,0.08701507609066539,-0.01397366771915862,2.565438513121045,233.62900034119016,-1.5905457000470251
Theia_8,315.57475395,77.0165808,111.35303883,19.65,5.46623941,3.43053528,2.66410216,-21.420677,-128.71541630004307,329.23710996027904,126.2185921931218,-3.1625247693775904,-21.441026109083513,-10.999730924638957,8.384836802245003,2.2503412173508366,0.14734300895219532,0.8745668680462041,223.6971671659536,-3.741758578278814
Theia_11,341.32756666,75.15531408,114.98540817,14.27,7.33204875,0.5212621,2.9055111399999998,-48.179844,-140.89179516880483,302.34443784586733,84.81011535947843,9.321713313433776,-45.81227014379768,-16.71721078895123,8.396096637687343,2.0636740426492395,0.10596530594382896,-13.193525037743843,199.7924264645884,-9.490713575315416
Theia_13,83.13243029,-1.75276594,205.2673307,-18.31,0.10401025,-0.221842,2.40386308,26.5735645,-357.14359242514394,-168.57192958516902,-130.71159818406272,-22.601038685077942,-11.201287444391056,-8.373290682174293,8.609096284142371,358.8780416623705,-0.10901150686300388,6.941943875094003,233.9795316489901,-1.0663308631787753
Theia_23,277.93825957,-3.92511013,27.18997305,2.577,2.06769856,-9.00137421,2.60557764,-8.0025,341.0364851929649,175.19350680352238,17.25379176509588,-0.8254723934017734,-14.817911936757987,-11.231025206896401,7.910834887214534,1.268974733164356,0.037194656723346424,-5.146096243479129,230.35256513126873,-3.978931273194612
Theia_31,127.00160189,-34.91061465,254.44128655,2.152,-7.00640373,10.85306556,2.80524757,19.364339,-95.54829027454753,-343.1700424541901,13.383285483883705,-26.184583229836612,-12.754761425957055,1.7898620017585807,8.352541030216974,357.6453001547901,0.034423500486530687,5.525310311132308,232.66873089805367,9.105817024839855
Theia_35,107.59731527,-19.41426695,232.35104423,-4.717,-8.06155417,3.70158194,2.37100182,23.232826,-256.74924727256916,-332.80706237072064,-34.68446869721759,-24.62670186693607,-9.105598925749995,-12.842732650044159,8.513317529385748,357.75959447772743,-0.013237894822469393,4.326927586569522,236.24417909479877,-5.5306513416073875
Theia_38,291.74519224,21.11655537,55.67424506,2.065,1.18088711,-6.10106144,1.97730691,-10.153701000000002,284.9992973550826,417.39019509079515,18.224651354064143,3.987439273364877,-14.597623740626107,-9.801487843268918,7.975857916147059,2.9997536389711,0.03830706984053383,-2.9847359301559724,230.87493726475017,-2.561525607210902
Theia_54,73.99936217,30.41623858,172.63763426,-8.024,4.4033906,-25.13268944,6.362541795,15.425591,-154.34786837064016,19.94320460480276,-21.94034495097054,-16.055386230361442,-14.82810218157405,-11.031899946360191,8.404400086501333,0.13596123306683694,-0.0007513232561331975,5.529323887184905,230.15945605628792,-3.7414306152864136
Theia_58,120.21633474,-30.74983592,247.81858696,-0.2845,-8.81621627,5.51969883,2.03746034,28.0266845,-185.29723045923757,-454.47839086619547,-2.4367243016485927,-30.685037051860547,-17.698436578088668,-10.787585356158672,8.447511365988765,356.9159838098658,0.018829525347135813,7.354851507993393,228.02754888344532,-3.4602574967833246
Theia_70,257.11682448,-18.20906584,4.34616668,12.99,-5.64481235,-11.39007786,4.76928805,-16.2368365,203.725435060279,15.483284448810725,47.11453221442829,-14.420801273366093,-13.635593243904635,-5.421879247552003,8.046145155138174,0.11025311615176747,0.06740106190856446,3.779633641406461,231.3575834072635,1.8644552266672298
Theia_72,101.70235709,-9.78555471,221.14402479,-5.463,-0.98882833,-4.29692427,3.47950833,28.711391,-215.4433783425976,-188.23495327530296,-27.363232500817713,-18.203050508200292,-22.050878086454798,-6.545017183019533,8.467578091276797,358.7262068374146,-0.006020551589552483,2.1615744991638772,223.05232065740915,0.7508389547979778
Theia_93,80.77503181,24.62370534,180.917334,-6.557,1.83622385,-18.22167172,5.6953355,17.0827855,-174.4113451592888,-2.792651211238202,-20.05046867665546,-15.932934566645406,-13.69920014554628,-9.09169827541643,8.424435559020342,359.9810080869085,0.0011890692400374227,4.779135987546548,231.30242488359923,-1.8015419996324709
Theia_96,305.2868146,48.92470289,85.21050809,6.929,3.02966193,1.96524008,2.849649445,-7.704381,29.086102517829076,347.1406677346749,42.33736249560268,-6.125539163584792,-6.877499397874004,-3.2594457451385446,8.228106887534148,2.418003987188314,0.06306444656672108,5.084455732725365,238.12001667792305,4.005989532623826
Theia_100,346.88760438,46.06794338,104.75438373,-13.1,-0.82571469,-3.14279802,2.06440177,-13.615267500000002,-120.1525991064114,456.22976277155277,-109.83119606485616,8.188358683270808,-12.929150593345556,-2.6154259648509903,8.382826544135051,3.1198280390050286,-0.0887274201176306,-6.622843698320987,232.7762884344681,4.613930508686409
Theia_117,341.11548919,53.92483501,104.82857832,-4.423,12.28170956,-1.52751132,4.31656106,-4.2925865000000005,-59.11319297086351,223.2834496921152,-17.866740753231195,-9.50006118358215,-7.56586000396798,-7.4611515014524725,8.312131099876963,1.5392855178402556,0.003082595700340214,4.797453092326895,237.39095339045275,-0.18720083841228313
Theia_123,43.36894867,68.84017583,133.61121695,8.538,1.46262023,-7.91058202,2.2786606799999998,-5.845632,-299.3502380475479,314.2255138469483,65.15246389271,-4.773073446065207,-9.814750401343336,-13.96963787069251,8.55493136263087,2.1049680166839266,0.08670701484878236,2.350952933412445,235.2576721005346,-6.70758081639156
Theia_139,82.5103576,-2.11038248,205.29191908,-19.03,-2.90151615,-4.27048417,3.07057625,15.072143,-278.3610415208968,-131.53263275325415,-106.19038742028164,-9.216612231258983,-8.463181750692309,-11.581473146240318,8.529615852934906,359.1164268360776,-0.08468883438674334,-5.50155767507516,236.4801249777297,-4.308224947751725
Theia_167,332.02238818,49.19212984,97.50977424,-5.446,4.81281323,0.26086336,2.942664335,-5.495006,-44.213461165404084,335.39244227601336,-32.25228921234973,-5.712947635858978,-6.671905205579912,-3.651213707251199,8.301046363461724,2.3155886452352092,-0.01134028674042802,4.255851518370701,238.35078142711916,3.613183475532032
Theia_169,84.82081692,-25.15919032,229.1639506,-26.31,1.487866,5.41435985,2.44659912,21.386367,-239.5713604763556,-277.1933088707871,-181.1909511138553,-21.10098793140504,-10.722162583147236,-3.9403686827500004,8.494525073776263,358.1299956689033,-0.15978711508376064,2.360587588997799,234.47976875239118,3.3627979667996404
Theia_172,110.27690086,4.081529,212.66379973,8.457,-6.4593433,-5.03574492,2.1212147249999997,13.795977,-392.55768903558203,-251.66745324109704,69.32752777322384,-11.810301626395312,-11.756076033455193,-15.737423771163366,8.646019290870786,358.3320064057561,0.0911160979407861,-6.039622181332476,233.16695592275175,-8.457631679246774
Theia_222,286.56889258,-15.60780356,20.54749684,-10.26,0.66831458,-11.24559539,4.00738777,-23.740858,229.9264646788582,86.18329795426719,-44.45256133708354,-18.85473721501972,-19.52608891787371,-2.109059582097914,8.020623015524391,0.6156661073518137,-0.024231658119242553,10.182323077955875,225.37753201258175,5.188428283333645
Theia_227,272.09036924,-16.47280525,13.40671607,1.729,0.01866203,-3.97928356,2.11056482,-12.325107500000001,460.6851443847102,109.80774908131998,14.295316493947933,-10.047595672757641,-10.411000168457571,-4.7381532035880145,7.7900279275796205,0.807661185301356,0.03393460656225017,2.2663546213162364,234.5803758695757,2.537164309383035
Theia_229,90.25255542,-27.85041429,233.73239659,-22.63,-6.26215474,-0.29761744,3.17459532,2.260292,-171.99514432043463,-234.42070877900642,-121.20269234861628,-1.4118842459102217,2.7192212909323827,-9.130146103852669,8.425535725081943,358.405676294747,-0.09996926128663987,-16.553570208089635,247.3544292875494,-1.8765554922596397
Theia_232,16.86129445,50.35142,125.54555549,-12.44,15.35534508,-7.10769912,3.0819535,-9.998198,-184.20239767407023,257.80840525403136,-69.89118689966261,-12.890114821495306,-23.700157035869275,-7.033777232010577,8.438290697694494,1.7507868317066766,-0.048626437279514274,8.568182177334577,221.14132323378874,0.24869060545640218
Theia_240,279.19236925,-20.35702564,13.12666951,-6.042,0.05574292,-4.83716083,2.37036386,-12.081844,408.57052201764276,95.27783674211801,-44.40445530838593,-10.206248204531379,-11.200330541984744,-3.1544916785254156,7.842095163323624,0.6961321029554313,-0.024633682771853124,1.954789131609017,233.79318965746506,4.121219418922542
Theia_242,282.94518917,16.34005524,47.59244146,7.297,-1.44264293,-3.10796295,2.47238383,-14.2264175,270.5641054113704,296.22701389399305,51.370588413760835,-4.654155279262691,-14.834777126772337,-1.9548291015915644,7.984777551849494,2.126099886578828,0.07148909750759022,2.1023973197496755,230.24573505204972,5.306882800291212
Theia_247,300.27351904,10.21412534,50.2119499,-10.44,-1.53183194,-11.94100934,2.157666165,-9.023900000000001,291.67973182385975,350.2333947371245,-84.0126683609627,11.834940036882978,-23.84101371134937,-8.518438089579439,7.966209041316333,2.5198129988513642,-0.06394685702206168,-13.168036696726789,221.95252939612666,-1.298267463901295
Theia_248,324.69576578,53.66893884,96.73478072,0.8967,8.83652521,6.29021868,2.0790852,-16.679616,-56.39944215645889,477.6033312836206,7.527403259544965,-22.470695349156316,-19.405587793778295,-2.8875629254950494,8.320073052077296,3.290801453194007,0.028470193997284142,24.309122609900527,224.56930721469467,4.419039010008883
Theia_249,103.73507875,-37.5363259,247.57087525,-15.49,-8.87834804,11.0367012,2.30982896,28.364069,-159.18316551212206,-385.650774917506,-115.60596588632615,-35.39852330948776,-12.610573009191086,-15.410975710793245,8.418286265303664,357.3743017461071,-0.09440505774844994,13.665699760983179,233.2604172007606,-8.071748760252651
Theia_253,293.68475836,32.1221016,66.200116,5.791,2.35044452,-1.31953648,2.3493345,-19.047234,170.89275813452008,387.46787536169546,42.94559486569786,-7.35731647814449,-16.866670924530027,-7.332455890010981,8.088259128493334,2.7458023825102487,0.06331541445744703,7.208777514651748,228.0498348508056,-0.06391852210056077
Theia_314,314.63552824,16.41943829,63.51353634,-18.7,5.46537975,-4.5647396,2.72238704,0.5205155,155.17090208931066,311.4089025713459,-117.78760983897655,-0.9931783151285672,-3.3910076571836174,-11.896841692441015,8.101087430548043,2.2030146842921,-0.09737777588410194,-0.7818526587440788,241.81779415004945,-4.644306305336312
Theia_379,105.7020581,2.02929671,212.42014261,3.454,-11.17101532,-7.50857536,3.6365511799999997,13.698478,-231.7046175987373,-147.158510097884,16.569340647676107,-11.307458108216382,-9.658617941620678,-16.563779695886296,8.482912566823892,359.0060048972075,0.03795291708511447,-3.833481952660806,235.31032491674986,-9.2852489601052
Theia_383,113.16541599,0.32274703,217.3816896,9.311,-1.73631634,-0.08622675,2.09628891,1.59443,-374.06106522307067,-285.80190668536846,77.17858168897043,-2.7039876731730472,-0.004995670622445813,-3.268883410790325,8.628574011391649,358.10186187273007,0.09892046943658536,-16.49807797633524,244.58275506588444,3.9879404156784193
Theia_391,356.21939778,55.16953161,113.4577423,-6.473,5.19761808,-4.45627142,2.2404469750000002,-12.1399995,-176.5428111803665,406.84096573080416,-50.31918737043919,-2.1951276939110973,-15.56852962397425,-10.489442292334468,8.436457943638237,2.7641136232843735,-0.029073581808004307,2.1960397470101407,229.59270807034312,-3.2339005825505445
Theia_446,18.55239093,62.75652675,125.53459417,-8.952e-05,7.73126913,-3.69792241,2.57955831,-4.820708,-225.30771877786998,315.4667016934123,-0.0006057061390197165,-9.203108294579192,-12.496869126785192,-5.514833413995338,8.48114961266045,2.1316795450333927,0.02136758299013873,6.76653383302046,232.41229178245788,1.7583555826676196
Theia_517,322.83050675,48.34913184,92.28713837,-2.249,-7.40040877,-19.70399829,3.33053254,-5.845662,-11.973083031186192,299.78191188950734,-11.784916645923428,27.073750673358116,-5.287180908649344,-13.066202108025431,8.267413174564963,2.0780388994587895,0.009045729940689617,-29.423505968390295,240.93817835597778,-5.884388298111834
Theia_698,4.92106533,68.74632783,120.04616622,6.053,-6.68237375,-0.17789813,2.99324879,-7.904051000000001,-166.3431502700411,287.57940916242086,35.226889010191655,13.110566977053237,-1.6219652800252515,0.18936356155904968,8.421139180736793,1.9570151086437875,0.05644634718718281,-15.885589043213598,244.06286555408485,7.406324826846521
Theia_711,282.0939604,-7.74377648,25.68694307,-2.846,1.06521552,-11.38253305,2.30523361,-10.14591,390.4437250451857,187.79830168523458,-21.54167815434283,-1.085884965775119,-22.56166301993568,-12.0588896785052,7.861828713337476,1.3687724613025694,-0.0017251669633852737,-4.667408053013368,222.6133686196812,-4.806148290197124
Theia_792,99.01840397,19.61347762,193.71974775,5.561,3.0526407,-11.17448335,4.7288047,38.259373,-204.46936946381405,-49.91892669719039,20.49168372082073,-34.51389927164372,-20.13682224600482,1.3890104921335806,8.454538282614566,359.6617022518139,0.04180676345226692,22.082223682193515,224.99751147994678,8.725944012658104
Theia_807,87.06814401,-18.71405135,223.37748252,-22.07,-7.16927039,1.28213116,3.065274265,20.855474,-219.75170040481984,-207.6453189551593,-122.56402473169294,-15.625898376177021,-6.414564192206739,-16.62816883424371,8.47257866119631,358.595661349171,-0.10121021402887871,-1.2808418839580695,238.62575844097506,-9.33875161378644
Theia_1023,267.8988096,-40.69386744,350.50327847,-7.071,4.44394143,-6.67161339,2.2375282949999997,-22.906955,437.4436839699729,-73.17723614604151,-55.01946573243773,-25.513471443092676,-3.382013336456076,-12.279376997075914,7.813012891625556,359.4633534037015,-0.035321660574659,12.180679595037677,241.74271761592905,-4.965054618533473
Theia_1117,318.4807219,45.41453902,88.10776965,-2.242,-1.33294699,-11.52195565,2.24669316,-14.2120435,14.685751794434207,444.5154682365985,-17.409732376447117,19.04291241300402,-15.414642240917354,-14.16602118655843,8.247319527223018,3.0896351517477285,0.0033539698979878027,-17.68914745592082,230.87436409742995,-6.963982784922143
Theia_1188,338.74238491,29.99126648,90.74607375,-24.22,-7.84747857,-4.53581818,3.05123968,4.756055,-3.891866555634073,298.86445464625734,-134.44531655880374,13.998860970444388,4.838396974981818,-1.2435209776527287,8.259612936174657,2.0736349690061218,-0.11363464480745328,-16.039137235323878,250.582837848547,5.971216004490494
Theia_1203,281.01510319,-57.17799269,338.56223029,-21.57,5.63979286,-24.90454225,2.444894465,-21.0744095,354.05194498980774,-139.02074778686634,-150.38025411252778,-42.3576417646363,-29.56337448234316,-15.075919303185962,7.897525706593048,358.99136513801227,-0.1304721138737345,27.498322382729565,215.95420383370572,-7.719182824474592
Theia_1918,129.19502773,-48.11716688,266.05844654,-4.353,-10.63562001,1.99984953,2.43630648,11.442674,-28.13298290771787,-408.3054143263638,-31.152740489643016,-16.204763344206295,-9.238449933328603,-15.046273423940042,8.288248867622995,357.1762858490365,-0.010282351418387197,-6.477971320387032,235.72867578809144,-7.755406753836768
Trumpler_10,131.93673075,-42.53380129,262.83807212,0.5994,-12.37983453,6.57073029,2.32585727,19.6998305,-53.60051160745974,-426.5710903581471,4.497765988565745,-28.539578881064813,-16.385734780839464,-11.00422295234281,8.314512880416949,357.0591836664189,0.025432187685111605,5.715309962647992,229.20938290049776,-3.6822985644523762
Turner_5,143.13863165,-36.42924371,264.21421402,11.08,0.06696969,-3.01938497,2.391995695,-4.409981,-41.3589601677275,-408.17853793352947,80.34101112893806,4.568650733439796,3.0702207118533424,-4.997298506122075,8.301171937893466,357.1815610270078,0.1012443729957595,-27.83502043488533,247.00032263619883,2.2412098626361323
UBC_11,246.73246474,-59.704536,327.19279044,-7.413,-0.47628693,-6.78656951,2.17439858,-20.899399,383.3124985441941,-247.0963183182501,-59.33337361399107,-24.641426430677452,2.272801239270842,-6.663884120732135,7.870691931024901,358.20093094448276,-0.039499411090903484,5.788442707959769,247.57659710806846,0.6482313610464183
UBC_32,279.32175734,-14.00302676,18.86531837,-3.271,-1.80814451,-9.22894749,3.53047233,-21.6980565,267.59593373230626,91.43763810601706,-16.15946169067296,-16.764348373011316,-18.551091442265967,-2.2527718765480076,7.9829430117802795,0.6562858340431603,0.003966440606978306,8.26338526017294,226.36912772548544,5.0394505532815
UBC_159,338.99711581,39.63532814,96.39618309,-16.16,-2.0177795,-4.67597109,2.008977305,-14.318826999999999,-53.262280272509436,475.1296587167093,-138.51220785980237,11.462202464675615,-14.512104222463176,-2.73054042352116,8.31716679146931,3.2748852837314644,-0.11757686208477469,-9.351491811965037,231.39999338136417,4.490564725368218
UBC_17a,84.77577508,-1.93244115,206.24135468,-16.95,1.80063282,-1.29854525,2.7609964949999997,17.354288,-310.75463654238393,-153.18893927388226,-105.56943190630517,-13.822893410235043,-10.621069118579273,-3.4380936984765413,8.562364034808125,358.9748716000771,-0.08398628784419006,-1.4621674799672288,234.39030465909013,3.846732301943138
UPK_20,281.11868125,-14.37412033,19.32544333,-4.992,3.33934815,1.0579527,2.11802125,-6.693484,443.84600519085944,155.65396499902948,-41.080509511053144,-8.565924599276915,2.801795482984994,-5.004499039744625,7.807784237463881,1.142306912040226,-0.021398545470777842,2.4191076924464703,247.80283148413378,2.2671052089658987
UPK_24,281.87936788,-11.7013855,22.05467081,-4.449,-3.79754387,-9.85473197,1.9716055899999998,0.366951,468.670449155169,189.87555155282976,-39.34426570982143,9.643913734927473,-23.353594332424503,-2.5563337973438554,7.78372002089089,1.3978053269479176,-0.019724809152982026,-15.3244320989158,222.08631024548365,4.669339521523508
UPK_39,277.47771866,1.07627007,31.43325129,5.28,3.27059594,-8.66752959,2.2819607499999996,-11.7225295,372.3235932099637,227.5639809958085,40.32644694299297,-2.101053353099413,-16.428803189127564,-15.279475855447037,7.880835740233626,1.6546779372503124,0.06018847880055668,-2.3565777801833545,228.7346478737422,-8.024157247270194
UPK_41,279.46200047,0.46068881,31.79180103,3.234,2.65653453,-8.26869537,2.08989652,-5.035665,406.0558935541242,251.6848837589128,26.99055174438001,3.7382134927136623,-14.083817749169935,-14.181554419859411,7.847887771610998,1.837810527080876,0.04676766330924865,-7.389277761758419,231.27213939434702,-6.9409495307754785
UPK_72,284.98782996,27.29271719,58.40864945,10.35,-0.46136415,-4.55442081,2.18061977,-15.8523985,236.32204159069474,384.2659643550284,82.41338833602137,0.1336508296419139,-17.68820415534582,-6.118975270613541,8.02265244606847,2.745379498497698,0.10261821048340294,-0.31765477146972365,227.58823346587465,1.1306814445467896
UPK_88,309.31728743,20.42955069,63.77822321,-12.26,10.14989048,-5.33460385,3.40419965,-3.2790355,126.83252165666815,257.510607261242,-62.399385454531156,-4.807759073133191,-4.951023321974366,-14.767594144922223,8.12737920236766,1.8156823797133086,-0.04191839987278938,1.353892332577669,240.12666714048535,-7.5054400245750506
UPK_116,312.27864576,39.74573283,80.83342036,-2.555,3.28185546,-3.07146408,2.3357668350000003,-19.106438,68.13479813086832,422.2373258597212,-19.08509772464218,-2.4773376514769065,-19.345523349788827,-8.239550169606796,8.192774711101091,2.954205152557563,0.0015438973169718759,3.0392691589660368,225.7979288961644,-0.9833100341633173
UPK_160,305.69888494,64.26321864,98.44213997,15.11,4.06119763,-0.04611594,2.13159817,-20.913977,-66.49102674596406,447.99612808588194,122.32270545204939,-1.9574093646842592,-18.66526899903177,-12.913292054334756,8.328214107095658,3.0835753706342075,0.14329051691670797,3.078276548294352,226.49710135799816,-5.658346189103425
UPK_233,357.65109628,71.57473978,118.11269498,9.274,6.8240867,0.63766432,2.05558773,-10.398788,-226.23579912900195,423.4761472326658,78.40286175332952,-9.131775948486792,-16.094930732273113,-3.9399840929793073,8.486583118034384,2.860218480320782,0.09977329850016807,9.466378360893385,228.7176423759111,3.333014885664841
UPK_292,56.6169366,64.60486845,140.35309415,7.831,0.20614492,-8.12110428,2.25617591,-5.353254,-338.09907487048025,280.1664127161566,60.38811665496293,-4.27190372679594,-10.669459799118618,-13.708221623710283,8.59248812528634,1.8685171772280853,0.08204027136371,0.8506356732754118,234.42747753021132,-6.447429490579027
UPK_303,38.63085637,40.80712489,143.17381647,-17.98,18.21045011,-23.94936007,4.70550605,-7.986828,-161.80535077628198,121.16123236468849,-65.59311610963302,-6.245939569105853,-28.521950524725565,-11.40045785288544,8.41281631334353,0.8252030172605203,-0.04438501617559151,-1.7071067797951622,216.52511456404878,-4.134725089090029
UPK_350,101.74748593,48.33213977,167.6732997,19.22,-4.85101142,-6.3431535,2.30480794,1.768967,-400.2550346980849,87.4651198291109,142.80694468693116,-7.970921827441683,-7.424087985342585,-12.41915214534673,8.650309821646148,0.5793407442729688,0.1646151745430135,-0.6954594152234089,237.59511543787156,-5.149038630453044
UPK_385,75.70132275,12.94782013,188.04563715,-17.08,1.75005705,-3.46079983,3.16468387,16.3414885,-299.07501306886996,-42.275203278239765,-92.81667518841827,-14.447369991348042,-7.8623120852284085,-5.499820746333784,8.549386280409884,359.7166841260739,-0.07126283904836546,2.1885561797292103,237.1514306377816,1.7865893891594202
UPK_398,85.95597768,7.05923289,198.69329903,-11.58,-3.25699586,-1.74801742,2.247237245,27.928684,-412.9335240030451,-139.71646148503154,-89.34241463821208,-24.49558589822981,-8.085884689702675,-13.24375310801068,8.66425781788573,359.07603384072655,-0.06750183393515607,9.606769210567359,237.099900969475,-5.931999414566892
UPK_402,87.51493334,2.90025226,203.17923914,-12.25,-1.10461096,-1.78539867,2.48068628,22.38714,-362.13970701820153,-155.0579763590607,-85.51583839181991,-18.649794168814648,-10.146807449243507,-8.155224050513345,8.613723687776522,358.9685504982597,-0.06380328161987156,3.3414232267471133,234.95144193130355,-0.8582196474812168
UPK_422,87.96384099,-7.39008228,212.82626112,-16.59,0.17105887,-0.60892678,3.3703224599999997,13.682302,-238.94914370056367,-154.14726785943472,-84.71880350342893,-10.505792126681555,-7.818340786576019,-4.061859942845402,8.49053517663759,358.9597295013522,-0.06331666114241052,-4.889971041026347,237.13198049000212,3.2146137798793664
UPK_535,126.56812004,-50.08335551,266.64703716,-6.898,-13.02472582,3.34535044,3.1193259700000002,9.556545,-18.614104893863257,-317.7165868651683,-38.50394748940987,-15.913715629791673,-6.965947512363403,-14.394378927055987,8.2747868723574,357.7995456194242,-0.017657387718558192,-4.2931274608773835,238.0447820334826,-7.104244370319904
UPK_540,115.51642138,-58.66151951,270.93237846,-16.74,-4.84094861,7.68922456,2.723699325,7.860416000000001,5.721159088127407,-351.5410812043941,-105.75247343095731,-15.572143561766202,-7.206064129604647,-4.177651282136505,8.252010774307692,357.55842430526684,-0.08496706930373256,-5.651616267952391,237.76904535301165,3.111589801158083
UPK_545,130.97457173,-58.78431833,275.28166917,-9.939,-8.41735262,2.53057003,2.97225052,26.545790500000003,30.50562904294259,-329.9885128974165,-58.073158298284355,-9.002247040136764,-25.659104662860145,-12.718756972063233,8.226236154586646,357.7010117623229,-0.03735032536115692,-10.862720674621478,219.08151151986002,-5.446070534129817
UPK_552,158.46032851,-46.98559404,279.9196348,9.646,-23.08738128,6.50081735,3.12649157,5.000032,54.320113384528234,-310.61170362021767,53.59116779438865,-33.492740693642965,-12.456038325383862,-8.40464792049355,8.201403103950526,357.82951720357573,0.07425366737154704,13.590601550434414,233.22604784354675,-1.0702451404374287
UPK_569,170.37996059,-72.1139612,296.07383125,-10.45,-25.42415955,-1.04915244,4.06340897,1.088313,106.37342522331039,-217.38643042870848,-44.6368119533684,-25.054928005675915,-11.147271602490967,-11.419844067919348,8.146614285981467,358.47092238899575,-0.024105026757675015,7.738464305274692,234.14263927221526,-4.106691234762705
UPK_606,215.8908159,-46.42378799,319.0372115,13.55,-20.06022191,-16.89067761,5.92090615,8.015829,123.98879140726585,-107.6405152472782,39.562194265432574,-5.905237723764713,-21.14530997346354,-4.804860554588215,8.126598701520894,359.24106778948305,0.06004948623884086,-8.147262089645114,223.76641814559054,2.4600035943118184
UPK_612,255.09853445,-68.52356218,322.60945417,-15.82,-13.32699068,-12.20818597,4.36546158,3.5371025,175.1098227728932,-133.83579023723928,-62.433853703784614,-8.017696637893009,-17.99331498564107,3.106087496301333,8.076130982443091,359.0504635144305,-0.04207509013679808,-6.8516190939015,226.9243059452445,10.37625408647942
UPK_624,254.37712536,-60.51874832,329.06331605,-10.84,-1.71528423,-14.38441516,3.13918609,2.912461,268.359647446258,-160.84338734999335,-59.90907525370125,-9.031848594201065,-16.583242471216767,-11.42155250484046,7.98338653652272,358.84556759847345,-0.039785328426334705,-6.640948430054305,228.32933126594872,-4.148782285942783
UPK_626,239.79050122,-50.4183432,330.6924615,2.052,-7.46422865,-5.60440999,1.958846625,-18.061477500000002,444.87685141238507,-249.73021753049025,18.282266147183552,-26.81914922595778,-10.795864849281081,0.8040361635562183,7.809046678439231,358.16738798912195,0.03796084973057528,8.219239825896938,234.58699400004602,8.121596156219603
UPK_640,249.69239022,-39.50714301,343.3396173,4.909,-11.88245389,-21.39053744,5.6901315199999996,0.788147,167.7476969489497,-50.20031754194249,15.039678346952993,-4.5892125653673315,-19.39668371111536,-4.347076561994779,8.082344667546584,359.64412616094523,0.03541686955664779,-7.900956486740654,225.5586039305417,2.914472603026008
ZHBJZ_1,103.94660748,-5.79122298,218.58198685,-1.674,-7.31801704,-2.44478687,3.489018535,20.9702035,-223.9549547872687,-178.66564240361996,-8.372300239611183,-17.129770627045268,-11.65406995871068,-10.97256844237474,8.475832575095607,358.79215017795116,0.012991781722273396,1.137237999229926,233.42179956838228,-3.679387431779323
